"operator","relations","gtfs_shape_id_n","gtfs_route_id_n","gtfs_feed_id_n","relation_id_example"
"LLC ""4-avtobus saroyi""",7,0,0,0,"19892577"
"LLC ""5-avtobus saroyi""",14,0,0,0,"11625088"
"LLC ""7-avtobus saroyi""",14,0,0,0,"19923551"
"LLC ""8-avtobus saroyi""",15,0,0,0,"11007554"
"Laguna Drivers Operators Transport Multi-purpose Cooperative",1,0,0,0,"5487812"
"Lahing Pilipino Multi-Purpose and Transport Service Cooperative",2,0,0,0,"10101924"
"Lahug Transport Cooperative",1,0,0,0,"3204007"
"Libra Transport Cooperative",2,0,0,0,"11246068"
"Lippad Trans",2,0,0,0,"10316638"
"Lucban Genesis Transport Service and Multi-Purpose Cooperative",2,0,0,0,"9648838"
"Lungsod Quezon",9,0,0,0,"11158090"
"Lungsod Silangan Transport Service and Multi-Purpose Cooperative",2,0,0,0,"17787403"
"M.T.C.",1,0,0,0,"16379390"
"MADHYAUPATYAKA BUS SAMITEE",1,0,0,0,"3819066"
"MBPJ",1,0,0,0,"4764514"
"MPAJ",2,0,0,0,"11211669"
"MSRTC",1,0,0,0,"20045870"
"MTC",5,0,0,0,"13646094"
"MTCC",2,0,0,0,"19926694"
"MTR",2,0,0,0,"8021205"
"Mactan Cebu International Airport Authority",1,0,0,0,"12760443"
"Madhya Upatyaka Bus Samii",2,0,0,0,"2988983"
"Madona",2,0,0,0,"19969540"
"Mahachol Transport",2,0,0,0,"15762617"
"Malabon Jeepney Transport Service Cooperative",4,0,0,0,"11246063"
"Mandaluyong Transport Service Cooperative",4,0,0,0,"11246069"
"Manila International Airport Authority",1,0,0,0,"8797255"
"Maraliner",1,0,0,0,"18786968"
"Maraliner Sdn. Bhd.",2,0,0,0,"16253395"
"Marikina Auto Line",2,0,0,0,"11063185"
"Mega Manila Consortium Corporation",10,0,0,0,"10462831"
"Mega Manila Consortium Corporation;Jell Transport Inc.",2,0,0,0,"10183711"
"Megaworld",1,0,0,0,"18482678"
"Metro Comet Transport Service Cooperative",2,0,0,0,"15094006"
"Metro Link Group",11,0,0,0,"11185340"
"Metro Manila North Transport, Inc.",7,0,0,0,"10091291"
"Metro Rapid Transit Service Inc.",2,0,0,0,"6257505"
"Metro Valenzuela Transport Service Cooperative",2,0,0,0,"15093996"
"MetroExpress Connect Inc.",2,0,0,0,"8202499"
"MetroExpress Connect, Inc.",26,0,0,0,"10511881"
"Metrolink",1,0,0,0,"13930559"
"Metropolitan Transport Corporation (Chennai)",2,0,0,0,"17663410"
"Metropolitan Transport Corporation (Chennai) Ltd.",51,0,0,0,"10632032"
"Metrowide Transport Cooperative",2,0,0,0,"19701253"
"Mey Hong Transport",1,0,0,0,"17290093"
"Milo",1,0,0,0,"3815240"
"Ministry of Motor Transport of Turkmenistan",1,0,0,0,"8631110"
"Mira-Bhayander Municipal Corporation",1,0,0,0,"19085845"
"Modern Era Transport Corporation",1,0,0,0,"10040390"
"Monumento-Blumentritt-Baclaran Transport Cooperative",4,0,0,0,"11541966"
"Morina",1,0,0,0,"19228743"
"Mowasalat",4,0,0,0,"2118480"
"Multivan Transport Service Cooperative",2,0,0,0,"10627898"
"Mwasalat",2,0,0,0,"14698475"
"N. Dela Rosa Liner",2,0,0,0,"10662273"
"NAT Transpo Group Inc.",4,0,0,0,"10183829"
"NC Bus",6,0,0,0,"3502279"
"NLB",1,0,0,0,"10731915"
"NMMT",8,0,0,0,"10306750"
"NWFB; KMB",6,0,0,0,"3318639"
"Nara Kotsu Bus Line Co., Ltd.",3,0,0,0,"3482451"
"Nara Kotsu Bus Lines Co., Ltd.",99,0,0,0,"12361461"
"Nara-kotsu",100,0,0,0,"19166147"
"Nateev",1,0,0,0,"1661275"
"Negros East Transport Service Cooperative",2,0,0,0,"14998326"
"New Dasmariñas Transport Service Cooperative",12,0,0,0,"10084451"
"New Don Bosco Jeepney Operators and Drivers Association, Inc.",2,0,0,0,"11540864"
"New San Francisco Transport Service Cooperative",2,0,0,0,"18057084"
"North Bengal State Transport Corporation",2,0,0,0,"19819822"
"North Triangle Alliance Multi-purpose & Transport Cooperative",4,0,0,0,"12254744"
"Novadeci Transport Service Cooperative",2,0,0,0,"8202649"
"Nuestra Señora del Carmen Trans.",2,0,0,0,"11116999"
"OCFTC",1,0,0,0,"3522398"
"ONE BU TODA",2,0,0,0,"19720510"
"Ohayami Transit",1,0,0,0,"3429747"
"Ohmi Bus",1,0,0,0,"20125143"
"Omini focus",2,0,0,0,"9804318"
"Omni Focus",1,0,0,0,"8681709"
"Omnibus",2,0,0,0,"15881817"
"One Calamba Transport Cooperative",4,0,0,0,"10542428"
"OpletAMAN",3,0,0,0,"20597839"
"Oral Avtotrans",4,0,0,0,"16561981"
"PDJODA",2,0,0,0,"18654966"
"PM Jeepney, Inc.",2,0,0,0,"11385390"
"PMPML",19,0,0,0,"20029594"
"PT Anindya Mitra Internasional",12,0,0,0,"15567307"
"PT BIG",1,0,0,0,"19526732"
"PT Jogja Tugu Trans",8,0,0,0,"15568053"
"PT Mayasari Bakti",2,0,0,0,"16034723"
"PT Transportasi Jakarta",1,0,0,0,"13251859"
"PT. MARJANDI SUKA",4,0,0,0,"17316444"
"PT. MEDAN BUS TRANSPORT",12,0,0,0,"17293881"
"PT. MEKAR JAYA SAUDARA",2,0,0,0,"17316523"
"PT. MITRA SWADAYA MANDIRI",4,0,0,0,"17291194"
"PT. NASIONAL TRANSPORT",2,0,0,0,"17291327"
"PT. RAHAYU MEDAN CERIA",18,0,0,0,"17317839"
"PT. Transportasi Jakarta",1,0,0,0,"6198079"
"PT. WAMPU MINI MEDAN",6,0,0,0,"17320261"
"PTC",8,0,0,0,"10864242"
"PTU. MORINA",6,0,0,0,"17316521"
"PU. GAJAH MADA SAKTI",2,0,0,0,"17320434"
"Paisan Samukkee Transport",2,0,0,0,"14100852"
"Pakistan Govt",1,0,0,0,"10995086"
"Paliparan Site Jeepney Operators and Drivers Association, Inc.;Metro Paliparan Transport Cooperative;Zapote-Imus-Dasmariñas-General Mariano Alvarez-Pala-Pala-Paliparan Transport Cooperative",2,0,0,0,"8186363"
"Pandacan Transport Service and Multi-Purpose Cooperative",2,0,0,0,"10845736"
"Pangasinan Five Star Bus Company, Inc.",2,0,0,0,"12384266"
"Pangasinan Solid North Transit, Inc.",5,0,0,0,"11185041"
"Park Island Transport Company Ltd.",2,0,0,0,"10513575"
"Partas Transportation Co. Inc.",1,0,0,0,"10676455"
"Partas Transportation Inc.",2,0,0,0,"10814167"
"Pasang Masda",2,0,0,0,"11533207"
"Pascual Liner",2,0,0,0,"10183828"
"Pasig-Mandaluyong-Quiapo Operators and Drivers Association",5,0,0,0,"15021432"
"Pemalang Trans",1,0,0,0,"12181772"
"Perak Transit",31,0,0,0,"10670428"
"Perbadanan Pengangkutan Awam Johor",2,0,0,0,"13234817"
"Perum DAMRI Cabang Bandung",1,0,0,0,"17565369"
"Perum Damri Cabang Bandung",7,0,0,0,"17771073"
"Peñafrancia Tours and Travel Inc.",1,0,0,0,"8202726"
"Philippine Rabbit Bus Line Inc",2,0,0,0,"11825938"
"Philtranco",3,0,0,0,"11973606"
"Philtranco Service Enterprises, Inc.",32,0,0,0,"10264517"
"Phnom Penh Autonomous Bus Transportation Authority",8,0,0,0,"4043310"
"Phnom Penh Citty Bus",1,0,0,0,"7621577"
"Phnom Penh City Bus",25,0,0,0,"10056941"
"Pickalbatros Hotels",2,0,0,0,"10795175"
"Pines AUV Transport Corporation",8,0,0,0,"14101488"
"Pinyahan-Arayat, Cubao Jeepney Operators and Drivers Association",2,0,0,0,"11533209"
"Pokhara Ngar Bus Sanchlak Samati",1,0,0,0,"6257249"
"Pong & Oning Transport Corporation",4,0,0,0,"11181682"
"Prayagraj City Transport Service Ltd",1,0,0,0,"19083732"
"Primajasa",1,0,0,0,"2758299"
"Private",13,0,0,0,"16271332"
"Private Bus Network",1,0,0,0,"18421060"
"Private Bus Owners",1,0,0,0,"19606911"
"Private Owners",832,0,0,0,"10403637"
"Private,KSRTC",14,0,0,0,"17899795"
"Private,Ksrtc",2,0,0,0,"17015853"
"Private,TNSTC",2,0,0,0,"14405166"
"Private;KSRTC",1,0,0,0,"19608976"
"Provincial Bus",1,0,0,0,"16217116"
"Pune Mahanagar Parivahan Mahamandal Ltd",27,0,0,0,"9954704"
"Punjab Roadways",3,0,0,0,"2804333"
"RIPAS Hospital",1,0,0,0,"4261791"
"RMB Bicol Express Transport System",2,0,0,0,"17734776"
"RORO Bus Transport Service, Inc.",1,0,0,0,"10676456"
"RRCG Transport Inc.",3,0,0,0,"11015281"
"RRCG Transport System Co. Inc.",1,0,0,0,"11685239"
"RRCGà",1,0,0,0,"9796418"
"RSRTC",1,0,0,0,"10464264"
"RTA",3,0,0,0,"15361348"
"RTC (Thailand)",8,0,0,0,"17328605"
"RTL",1,0,0,0,"19930619"
"RTO06",3,0,0,0,"17899797"
"RTO17",1,0,0,0,"16271334"
"RTVJ Tours, et.al.",2,0,0,0,"1574446"
"Raajje Transport Link",1,0,0,0,"17641395"
"Rajje Transport Link",2,0,0,0,"18072649"
"Rapid Bus",146,0,0,0,"10340136"
"Rapid KL",2,0,0,0,"15422556"
"Rapid Kuantan",11,0,0,0,"14144250"
"Rapid Penang",3,0,0,0,"3906392"
"RapidKL",1,0,0,0,"3178001"
"Raymond Transportation (S & Y Escobar)",6,0,0,0,"11488878"
"Raymond Transportation Inc.",1,0,0,0,"11488880"
"Regional Transport Authority Faisalabad",1,0,0,0,"14168850"
"Roads and Transport Authority",5,0,0,0,"15016852"
"Roads and Transport Authority (Dubai)",22,0,0,0,"11500109"
"Roval Transport",2,0,0,0,"18681296"
"Rural Transit Mindanao Inc.",15,0,0,0,"10672028"
"SBS",1,0,0,0,"1153451"
"SBS Transit",437,0,0,0,"1147167"
"SCMC",9,0,0,0,"19210086"
"SKS Bus",2,0,0,0,"17612247"
"SLTB",3,0,0,0,"2138012"
"SLTB & Private",1,0,0,0,"2456796"
"SMRT Buses",144,0,0,0,"1147131"
"SRTA",2,0,0,0,"17565112"
"SSS Marikina Associated Route Transport Cooperative",2,0,0,0,"15021433"
"ST",1,0,0,0,"2845932"
"Sai 25 Ruamjai",2,0,0,0,"15414367"
"Saint Rose Transit",4,0,0,0,"10486264"
"Saint Rose Transit Inc.",2,0,0,0,"10775522"
"Sajha Yatayat",1,0,0,0,"3100600"
"Sakr",1,0,0,0,"3613743"
"San Agustin Transport Service Corporation",9,0,0,0,"17902330"
"San Agustin Transport Service Corporation;Regal Starliner Transport Service Inc.",1,0,0,0,"10558867"
"San Agustin Transport Service Inc.",1,0,0,0,"9263591"
"San Agustin Transport Service, Inc.",1,0,0,0,"9336838"
"San Dionisio Transport Service Cooperative",5,0,0,0,"14556340"
"San Juan-Rosario Transport Service Cooperative",2,0,0,0,"10462832"
"San Pedro Transport Cooperative",3,0,0,0,"10994993"
"San Pedro-Estrella-Langgam-Filivest-United Bayanihan-Villarosa Jeepney Operators and Drivers Association, Inc.",2,0,0,0,"10994995"
"Santa Ana Transport Service Cooperative",2,0,0,0,"15021412"
"Santa Ana Van Transport Operator Service Cooperative",1,0,0,0,"3315936"
"Santa Ana Van Transport Operators Service Cooperative",1,0,0,0,"11506125"
"Santa Lucia Transport Service Cooperative",2,0,0,0,"19815168"
"Santrans",2,0,0,0,"15019311"
"Saulog Transit",5,0,0,0,"16313859"
"Saulog Transit, Inc.",2,0,0,0,"10264453"
"Seaoil",1,0,0,0,"10465525"
"Selangor Omnibus",3,0,0,0,"15009376"
"Senate Employees Transport Service Cooperative",4,0,0,0,"10153665"
"Sentosa",1,0,0,0,"2353584"
"Seoul Metropolitan Bus",1,0,0,0,"3205861"
"Seven Sky Express Liner Inc.",2,0,0,0,"15019305"
"Shilin Stone Forest park",1,0,0,0,"10128349"
"Siammay",4,0,0,0,"9663003"
"Silang Transport Service and Development Cooperative",3,0,0,0,"10141318"
"Silver Star Shuttle and Tours, Inc.",6,0,0,0,"11601178"
"Silvino & Yolanda Escobar",1,0,0,0,"11488877"
"Sinarmasland",9,0,0,0,"13154330"
"Sitthi Chanchai",2,0,0,0,"14735090"
"Smartbus",1,0,0,0,"18504927"
"Solid Star Transport Inc.",3,0,0,0,"19658380"
"Sorraia Inc.",6,0,0,0,"11382146"
"South Bus Company",2,0,0,0,"10576563"
"Southern",1,0,0,0,"16868567"
"Southern Dragon Express Transport, Inc.",6,0,0,0,"13790876"
"Southville III Muntinlupa Transport Service Cooperative",2,0,0,0,"11246091"
"Sta. Monica Transport Service Cooperative",2,0,0,0,"11116998"
"Star Vista",1,0,0,0,"16065262"
"Stellar Transport",1,0,0,0,"17957239"
"Superlines Transportation Co. Inc.",4,0,0,0,"10775404"
"Superlines Transportation Company, Inc.",2,0,0,0,"12273899"
"Supreme Transliner Inc.",2,0,0,0,"10535500"
"T. MANIT TRANSPORTATION",2,0,0,0,"9444033"
"TAS Trans Corporation",4,0,0,0,"10092669"
"TNSRTC",1,0,0,0,"3155704"
"TNSTC",1,0,0,0,"1741828"
"TNSTC - Nellai",1,0,0,0,"2427361"
"TNSTC Salem",10,0,0,0,"16770928"
"TRANS METRO DELI",2,0,0,0,"17274803"
"TSB",159,0,0,0,"13986079"
"TU",3,0,0,0,"10394363"
"Tabriz and Suburban Bus Company",2,0,0,0,"20011436"
"Tagaytay-Silang-Zapote Transport Service Cooperative",2,0,0,0,"7998097"
"Taguig Transport Service Cooperative",2,0,0,0,"15094008"
"Tam-Awan Transport Cooperative",4,0,0,0,"13573913"
"Tanauan City Transport Cooperative",1,0,0,0,"2580780"
"Tehran Bus Company",5,0,0,0,"14090500"
"Teman Bus",24,0,0,0,"13633004"
"Thane Muncipal Transport",15,0,0,0,"12796449"
"Thane Municipal Transport",60,0,0,0,"12794472"
"The Brihanmumbai Electric Supply & Transport Undertaking",778,0,0,0,"16896816"
"Tiara Perkasa Mobil",8,0,0,0,"17770414"
"Tokyo International Terminal Airport",1,0,0,0,"9419216"
"Tolfetano Corporation",3,0,0,0,"11477843"
"Tong Tar Transport",2,0,0,0,"17223538"
"Toshshahartransxizmat",11,0,0,0,"11007646"
"Tower Transit Singapore",137,0,0,0,"1151577"
"Trans Batam",2,0,0,0,"15418654"
"Trans Depok",3,0,0,0,"18350459"
"Trans Jateng",3,0,0,0,"15622274"
"Trans Jatim",3,0,0,0,"17518647"
"Trans Metro Tegal",1,0,0,0,"12173418"
"Trans Sarbagita",1,0,0,0,"15425938"
"Trans Semarang",5,0,0,0,"15671277"
"Trans Wibawa Mukti",2,0,0,0,"18793470"
"Transit Link",4,0,0,0,"14292656"
"Transjakarta",215,0,0,0,"10049799"
"Transjateng",6,0,0,0,"15467095"
"Transmac",1,0,0,0,"3685831"
"Trung tâm Tân Đạt",22,0,0,0,"12853752"
"Tân Long - Đại Duy Bus",8,0,0,0,"18182917"
"UBE Express",3,0,0,0,"10994524"
"UM",1,0,0,0,"9363731"
"UPT Angkutan Dinas Perhubungan Kota Bandung",7,0,0,0,"15555901"
"UPT Angkutan Dishub Kota Bandung",1,0,0,0,"17772429"
"USAG Humphreys",2,0,0,0,"19759348"
"United Drivers and Operators Transport Cooperative",6,0,0,0,"20605536"
"Universal Guiding Star Bus Line Express Inc.",2,0,0,0,"5457129"
"Universitas Gadjah Mada",3,0,0,0,"20013379"
"Universitas Negeri Semarang",1,0,0,0,"18570752"
"Universiti Malaya",4,0,0,0,"16498792"
"VInBus",1,0,0,0,"17086821"
"Valenzuela Transport Service Cooperative",2,0,0,0,"15019301"
"Vallacar Transit",9,0,0,0,"10722276"
"Vallacar Transit Inc.",2,0,0,0,"10745595"
"Victoria Jeepney Operators and Drivers Association Inc.",2,0,0,0,"10662598"
"Victory Liner",4,0,0,0,"12384508"
"Victory Liner, Inc.",10,0,0,0,"14132009"
"Vientiane City 2 Bus",1,0,0,0,"17865427"
"Villa Pampang Transport Cooperative",2,0,0,0,"20604613"
"VinBus",40,0,0,0,"13509466"
"WBSTC",1,0,0,0,"4147368"
"Wawasan Sutera",8,0,0,0,"12046127"
"West Bengal Surface Transport Corporation",2,0,0,0,"3214962"
"West Bengal Transport Corporation",1,0,0,0,"15413988"
"West Bengal Transport Corporation (WBTC)",1,0,0,0,"15351819"
"Western Visayas Transport Cooperative",2,0,0,0,"15029070"
"Worthy Transport Inc.",2,0,0,0,"15019299"
"Xe buýt Hà Nội",4,0,0,0,"17021083"
"XÍ nghiệp Xe buýt 10-10",1,0,0,0,"17045096"
"Xí Nghiệp Buýt 10-10",15,0,0,0,"12822101"
"Xí Nghiệp Xe Buýt Hà Nội",8,0,0,0,"12724269"
"Xí Nghiệp Xe Buýt Nhanh BRT Hà Nội",1,0,0,0,"12981412"
"Xí Nghiệp Xe Buýt Yên Viên",1,0,0,0,"12999023"
"Xí Nghiệp Xe Khách Nam Hà Nội",5,0,0,0,"12725863"
"Xí Nghiệp Xe khách Nam Hà Nội",6,0,0,0,"12744117"
"Xí Nghiệp xe buýt 10-10",1,0,0,0,"12886475"
"Xí nghiệp Buýt 10-10",3,0,0,0,"12997261"
"Xí nghiệp Xe buýt 10-10",5,0,0,0,"17003361"
"Xí nghiệp Xe buýt Cầu Bươu",2,0,0,0,"16278371"
"Xí nghiệp Xe buýt Hà Nội",8,0,0,0,"11183589"
"Xí nghiệp Xe buýt Yên Viên",9,0,0,0,"13002700"
"Xí nghiệp Xe buýt nhanh BRT Hà Nội",19,0,0,0,"12851968"
"Xí nghiệp Xe khách Nam Hà Nội",9,0,0,0,"12738568"
"Xí nghiệp xa khách Nam Hà Nội",1,0,0,0,"17038831"
"Xí nghiệp xe Buýt Cầu Bươu",14,0,0,0,"13009891"
"Xí nghiệp xe buýt 10-10",5,0,0,0,"17024185"
"Xí nghiệp xe buýt Cầu Bươu",6,0,0,0,"13224090"
"Xí nghiệp xe buýt Hà Nội",12,0,0,0,"17035057"
"Xí nghiệp xe buýt Yên Viên",8,0,0,0,"17024187"
"Xí nghiệp xe buýt nhanh BRT Hà Nội",6,0,0,0,"12031903"
"Xí nghiệp xe khách Nam Hà Nội",5,0,0,0,"17035851"
"YBS",227,0,0,0,"10452298"
"YRTA",2,0,0,0,"9869579"
"Yas Mall",1,0,0,0,"4294920"
"Yellow Bus Line Inc.",4,0,0,0,"10672029"
"Yellowdot Transport Terminal Inc.",1,0,0,0,"10040389"
"Yellowdot Transport Terminal Inc.;3 Big Boys Transportation Service Corp.",1,0,0,0,"10040388"
"Zapote-Imus-Dasmariñas-General Mariano Alvarez-Pala-Pala-Paliparan Transport Cooperative",8,0,0,0,"10092672"
"[МУП ""Сочиавтотранс""]",1,0,0,0,"16553083"
"bulk movers Pvt Ltd road",1,0,0,0,"20035038"
"eSakay, Inc.",2,0,0,0,"11611024"
"fixme",2,0,0,0,"269601"
"haryana roadways",2,0,0,0,"3295870"
"kmモビリティサービス",2,0,0,0,"3561637"
"kutaisi.aero",2,0,0,0,"17492969"
"many",1,0,0,0,"2266660"
"nh 361",1,0,0,0,"20045167"
"private",13,0,0,0,"16271333"
"private minivans",2,0,0,0,"5374606"
"private vans",1,0,0,0,"5366099"
"private,Ksrtc",1,0,0,0,"17015852"
"quách gia bbq",1,0,0,0,"18876467"
"smart bus",69,0,0,0,"13518349"
"various",2,0,0,0,"20379059"
"АО ""АТП""",5,0,0,0,"18417695"
"АО ""Автотранспорт""",8,0,0,0,"7500323"
"АО ""ВПАТП №3""; АО ""Богучарское АТП""; ИП Исайкин Д.А.",2,0,0,0,"18537684"
"АО ""Зубово-Полянское АТП""",1,0,0,0,"11765132"
"АО ""КПАТ""",1,0,0,0,"19509950"
"АО ""Омскоблавтотранс""",2,0,0,0,"8862457"
"АО ""ПАТП-1 г. Ярославля""",4,0,0,0,"12604412"
"АО ""Союз-Авто""",1,0,0,0,"14283829"
"АО ""ТПАТП №1""",2,0,0,0,"18277278"
"АО ""Тюменское ПАТП - 1""",4,0,0,0,"1459926"
"АО ""Тюменское ПАТП - 2",1,0,0,0,"1459221"
"АО ""Тюменское ПАТП - 2""",4,0,0,0,"391572"
"АО «Автобик»",1,0,0,0,"18778617"
"АО «Интранс ПК»",4,0,0,0,"11177606"
"АО «Пассажирское предприятие № 8»",101,0,0,0,"13319683"
"АТП-5",1,0,0,0,"2097854"
"АЭТ",2,0,0,0,"16780482"
"Автогамма",2,0,0,0,"4640724"
"Автоколонна 1310 г.Рязани",10,0,0,0,"3226389"
"Автоколонна 1322",3,0,0,0,"10601948"
"Автоколонна №11",1,0,0,0,"12528121"
"Автоколонна №1493",13,0,0,0,"12749219"
"Автокомбинат №2",2,0,0,0,"16196094"
"Автостанция №2 (Северная)",3,0,0,0,"9229672"
"Автотранспортная компания города Прохладный",24,0,0,0,"10324039"
"Акционерное общество ""Муромское пассажирское автотранспортное предприятие""",1,0,0,0,"7894716"
"Анжеро-Судженское ГПАТП КО",3,0,0,0,"4077688"
"Барнаулпассажиртранс",1,0,0,0,"1871093"
"Батыс Дилижанс",2,0,0,0,"16564764"
"Башавтотранс",2,0,0,0,"2690673"
"Беркут",3,0,0,0,"1621297"
"Борское ПАП",1,0,0,0,"2133522"
"ВАТП",4,0,0,0,"15018823"
"Вин",2,0,0,0,"7132638"
"Волжская АК",1,0,0,0,"3745531"
"Волжское АТП",6,0,0,0,"15018834"
"ГК ""Автодор""",4,0,0,0,"4233381"
"ГП НО ""Борское ПАП",2,0,0,0,"14235868"
"ГП НО «Нижегородпассажиравтотранс»",10,0,0,0,"2610789"
"ГУКП ""Троллейбус""",1,0,0,0,"3093302"
"ГУП ""Башавтортранс""",1,0,0,0,"3122636"
"ГУП ""Башавтотранс""",14,0,0,0,"1746883"
"ГУП ВО ""Волгоградавтотранс""",4,0,0,0,"3743711"
"ГУП ВО АТП «Руднянское»",1,0,0,0,"4633278"
"ГУП ВО Волгоградавтотранс",1,0,0,0,"5460291"
"ГУП ВО ПАТП «Фроловское»",6,0,0,0,"2235421"
"ГУП ЧР ""Чувашавтотранс""",12,0,0,0,"12498331"
"ГУП ЧР «Чувашавтотранс»",3,0,0,0,"12675334"
"Городской транспорт Губаха",4,0,0,0,"2403609"
"ЕМУП ""Городской транспорт""",25,0,0,0,"1935800"
"ЕМУП ""МОАП""",19,0,0,0,"2098777"
"ЕМУП Гортранс",2,0,0,0,"532795"
"ЕМУП МОАП",16,0,0,0,"1923630"
"ЖШС ""БаТу Тravel компаниясы""",1,0,0,0,"3063358"
"ЗАО «АТП-5»",1,0,0,0,"1198361"
"ЗПАТП",3,0,0,0,"2097849"
"Западно-Казахстанский автобусный парк",2,0,0,0,"16563623"
"Звениговское АТП",1,0,0,0,"2689952"
"Златоустовское АТП",14,0,0,0,"3272038"
"ИП Алиев М.А.",2,0,0,0,"2873087"
"ИП Арзуманова - Саликова Яна Вячеславовна(ООО «Корпорация Дилижанс»)",2,0,0,0,"1000520"
"ИП Баринов",1,0,0,0,"1669793"
"ИП Безбородова Алла Евгеньевна",9,0,0,0,"10814894"
"ИП Беляев",1,0,0,0,"1286550"
"ИП Бондаренко Игорь Александрович (по данным на 01.02.2022)",1,0,0,0,"2110478"
"ИП Буянова Алла Васильевна",8,0,0,0,"10787896"
"ИП Быков А.В.;ООО ""Сфера""",2,0,0,0,"1962814"
"ИП Гарипов",2,0,0,0,"1309654"
"ИП Деньжаков ИВ",1,0,0,0,"7758456"
"ИП Дерюгина Надежда Соломоновна",8,0,0,0,"10809434"
"ИП Дронов В. А.",2,0,0,0,"5408532"
"ИП Евдокимова Наталья Анатольевна",2,0,0,0,"13264070"
"ИП Жужгов И.Ю.",6,0,0,0,"11198441"
"ИП Захаров",2,0,0,0,"5409785"
"ИП Захаров О. В.",1,0,0,0,"5408530"
"ИП Захаров О.. В.",1,0,0,0,"5408531"
"ИП Зимина Марина Ивановна",2,0,0,0,"20295762"
"ИП Златковская Татьяна Алексеевна",4,0,0,0,"19689271"
"ИП Иванов В.А.",6,0,0,0,"4171156"
"ИП Иванов Николай Михайлович",4,0,0,0,"12990788"
"ИП Ихсанов И.М,",1,0,0,0,"15088920"
"ИП Ихсанов И.М.",1,0,0,0,"15088819"
"ИП Казанков Игорь Николаевич",2,0,0,0,"13734991"
"ИП Киткаев Геннадий Геннадьевич",4,0,0,0,"13763563"
"ИП Колтунов А. В.",1,0,0,0,"3956737"
"ИП Кононенко Ю. И.",2,0,0,0,"7704407"
"ИП Кружков А.В.",3,0,0,0,"20043192"
"ИП Лопухов Алексей Геннадьевич(ООО «Корпорация Дилижанс»)",2,0,0,0,"1000207"
"ИП Макаров Андрей Георгиевич",2,0,0,0,"13283587"
"ИП Махиня Александр Владимирович",1,0,0,0,"10317939"
"ИП Мелешкин К.В.",4,0,0,0,"2247476"
"ИП Миронов Д.В.",10,0,0,0,"11175336"
"ИП Моторин А.В.",2,0,0,0,"15089210"
"ИП Никитин В.В.",9,0,0,0,"15088560"
"ИП Нифантьева М.И.",2,0,0,0,"2184647"
"ИП Обмачевский А. Н.",1,0,0,0,"4001781"
"ИП Ребрина",2,0,0,0,"3743710"
"ИП Рыбкин В.С.",2,0,0,0,"2827753"
"ИП Савельев Андрей Евгеньевич",1,0,0,0,"18248392"
"ИП Саютин С. Н.",3,0,0,0,"3745599"
"ИП Семенов А.А.",5,0,0,0,"20043846"
"ИП Семенов А.Г.",3,0,0,0,"20043848"
"ИП Сергеев Александр Владимирович",4,0,0,0,"13283492"
"ИП Смирнов Б.Г",1,0,0,0,"20130391"
"ИП Старков И.П.",1,0,0,0,"20130390"
"ИП Стахеев Д.А.",2,0,0,0,"6502654"
"ИП Стерлягов А.М.",3,0,0,0,"18768964"
"ИП Стрекаловский Н.Л.",4,0,0,0,"3405219"
"ИП Сухов В. А.",2,0,0,0,"5655872"
"ИП Талышев Д.А.",2,0,0,0,"16769059"
"ИП Тиников А.Е.",1,0,0,0,"20122258"
"ИП Тымко О.В",2,0,0,0,"20132222"
"ИП Умарова С.М.",2,0,0,0,"1331301"
"ИП Федотов Вячеслав Васильевич",2,0,0,0,"12799733"
"ИП Фомин Александр Олегович(ООО «Корпорация Дилижанс»)",2,0,0,0,"15863496"
"ИП Фрей Г.Г.",2,0,0,0,"12339503"
"ИП Черных М.О.",1,0,0,0,"16660945"
"ИП Шимина Людмила Антоновна",2,0,0,0,"13764547"
"ИП Якимов",1,0,0,0,"17569298"
"ИП Согомонян Г. Б.",2,0,0,0,"12518231"
"ИПОПАТ",6,0,0,0,"7407094"
"ИТЦ",6,0,0,0,"13153526"
"Интинский ПАТП",1,0,0,0,"1305452"
"Ипопат",2,0,0,0,"13424373"
"Каскелен",1,0,0,0,"9172620"
"Кварта",1,0,0,0,"5847901"
"Кунгуравтотранс МАТП",4,0,0,0,"3850468"
"МКП ""НОВОСИБГОРТРАНСПОРТ""",2,0,0,0,"18674224"
"МКП ""ОГПТ""",2,0,0,0,"3180874"
"МП «Нижегородпассажиравтотранс»",26,0,0,0,"13151170"
"МП «Троллейбусный транспорт»",1,0,0,0,"16242950"
"МП ПАТП",3,0,0,0,"2092980"
"МУ ПАТП №1",3,0,0,0,"3719942"
"МУП ""Геленджикское ПАТО""",15,0,0,0,"10116434"
"МУП ""Городские маршруты""",2,0,0,0,"13622695"
"МУП ""Краснодарское трамвайно-троллейбусное управление""",4,0,0,0,"12596905"
"МУП ""Краснодарское трамвайно-троллейбусное управление"" муниципального образования город Краснодар",2,0,0,0,"8306372"
"МУП ""ПАТП-2""",2,0,0,0,"1270389"
"МУП ""Сочиавтотранс""",5,0,0,0,"1448558"
"МУП ""УВКХ Морозовского района""",4,0,0,0,"13155354"
"МУП ""УПП МГО""",22,0,0,0,"20004214"
"МУП ""Управление рязанского троллейбуса""",10,0,0,0,"17609637"
"МУП ""Управление трамвая""",4,0,0,0,"11638368"
